Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon-8h-Mittel 12-20h,,Wind-G mittel (m/s),Wind-G Max
7/1/2014 9:30,25.1,41.5,60.9,18.5,643,0,290,1,,,,,,,,,,,,,,,39.0,,
7/1/2014 10:00,20.8,35.3,64.9,19.6,706,0,312,0.8,,,,,,,,,,,,,,,40.3,,
7/1/2014 10:30,10.7,24.2,80.4,20.1,776,0,329,0.3,,,,,,,,,,,,,,,42.7,,
7/1/2014 11:00,11.4,24.9,87.2,20.9,866,0,279,0.6,,,,,,,,,,,,,,,45.6,,
7/1/2014 11:30,17.5,26.6,91.3,20.8,881,0,284,1.7,,,,,,,,,,,,,,,48.4,,
7/1/2014 12:00,13.4,23,98.1,21.4,914,0,292,0.8,,,,,,,,,,,,,,,52.1,,
7/1/2014 12:30,7.5,16.3,104,22.2,832,0,339,1,,,,,,,,,,,,,,,56.6,,
7/1/2014 13:00,11.5,25,100.3,22.4,944,0,302,0.6,,,,,,,,,,,,,,,60.3,,
7/1/2014 13:30,21.1,29.5,96.8,22.4,834,0,277,1.6,,,,,,,,,,,,,,,64.7,,
7/1/2014 14:00,6.7,18.5,108.5,22.2,552,0,71,0.4,,,,,,,,,,,,,,,69.4,,
7/1/2014 14:30,9.9,19.5,109,22.8,706,0,313,1.1,,,,,,,,,,,,,,,74.5,,
7/1/2014 15:00,9.9,22.8,113.6,23.3,859,0,310,1.2,,,,,,,,,,,,,,,80.2,,
7/1/2014 15:30,13.2,30.5,106,23.3,503,0,303,1.5,,,,,,,,,,,,,,,85.0,,
7/1/2014 16:00,10.9,26.3,111.5,23.6,607,0,324,1.4,,,,,,,,,,,,,,,89.6,,
7/1/2014 16:30,10.1,27.2,113.5,23.3,411,0,303,1.6,,,,,,,,,,,,,,,93.5,,
7/1/2014 17:00,12.4,27.7,112.7,23.3,405,0,311,1.4,,,,,,,,,,,,,,,97.4,,
7/1/2014 17:30,14.9,31.8,111.2,23.5,433,0,304,2.1,,,,,,,,,,,,,,,100.6,,
7/1/2014 18:00,13.8,29.3,113.5,23.2,259,0,303,1.7,,,,,,,,,,,,,,,103.6,,
7/1/2014 18:30,7.4,26.6,113.4,22.9,122,0,315,1.5,,,,,,,,,,,,,,,105.7,,
7/1/2014 19:00,5.3,21.3,111.6,22.5,88,0,358,1.1,,,,,,,,,,,,,,,107.2,,
7/1/2014 19:30,0.4,8,120.7,21.8,60,0,38,1.2,,,,,,,,,,,,,,,109.0,,
7/1/2014 20:00,0.1,8.8,115.4,21.1,27,0,36,0.9,,,,,,,,,,,,,,,110.1,,
7/1/2014 20:30,0.2,9.8,110.4,20.6,12,0,61,0.5,,,,,,,,,,,,,,,110.5,,
7/1/2014 21:00,0.1,9,111,19.9,4,0,82,0.8,,,,,,,,,,,,,,,111.2,,
7/1/2014 21:30,1.5,23.9,90.9,19.3,1,0,139,0.2,,,,,,,,,,,,,,,110.8,,
7/1/2014 22:00,5.7,44.8,69.5,18.9,1,0,344,0.3,,,,,,,,,,,,,,,108.4,,
7/1/2014 22:30,2.5,25,88,18.6,1,0,296,0.2,,,,,,,,,,,,,,,107.1,,
7/1/2014 23:00,1.7,23.3,82.4,18.3,1,0,274,0.3,,,,,,,,,,,,,,,105.1,,
7/1/2014 23:30,7,22.8,88.8,18,1,0,334,1,,,,,,,,,,,,,,,104.0,,
7/2/2014 0:00,0.5,15.4,90,17.3,1,0,2,0.5,,,,,,,,,,,,,,,102.7,,
7/2/2014 0:30,0.2,15.2,87.2,16.5,1,0,46,0.4,,,,,,,,,,,,,,,101.0,,
7/2/2014 1:00,0.8,15.1,84.7,16,1,0,43,0.5,,,,,,,,,,,,,,,99.3,,
7/2/2014 1:30,0.1,12,80.3,15.4,1,0,335,0.4,,,,,,,,,,,,,,,97.4,,
7/2/2014 2:00,0.7,16.3,72.4,14.9,1,0,300,0.3,,,,,,,,,,,,,,,94.8,,
7/2/2014 2:30,,,63.4,14.3,1,0,135,0.3,,,,,,,,,,,,,,,91.7,,
7/2/2014 3:00,0.3,14.4,57.3,13.9,1,0,166,0.4,,,,,,,,,,,,,,,88.3,,
7/2/2014 3:30,0.5,29,41.2,13.8,1,0,282,0.7,,,,,,,,,,,,,,,83.3,,
7/2/2014 4:00,2.2,40.4,27.5,13,1,0,287,0.7,,,,,,,,,,,,,,,77.8,,
7/2/2014 4:30,0.7,44.9,,12.7,4,0,333,0.5,,,,,,,,,,,,,,,75.6,,
7/2/2014 5:00,4.8,48.4,16.8,12.3,14,0,302,0.4,,,,,,,,,,,,,,,69.4,,
7/2/2014 5:30,20.2,52.4,12.1,12.1,34,0,304,0.7,,,,,,,,,,,,,,,64.1,,
7/2/2014 6:00,52.7,61.1,7.8,12,93,0,311,0.9,,,,,,,,,,,,,,,60.0,,
7/2/2014 6:30,55.5,60.9,13.4,13.3,190,0,296,0.6,,,,,,,,,,,,,,,55.0,,
7/2/2014 7:00,61.2,61.6,15.2,13.9,250,0,293,1,,,,,,,,,,,,,,,50.5,,
7/2/2014 7:30,40.1,54.7,23.5,14.4,312,0,312,1.3,,,,,,,,,,,,,,,46.2,,
7/2/2014 8:00,34.7,47.2,36.8,15.8,378,0,299,1.4,,,,,,,,,,,,,,,42.6,,
7/2/2014 8:30,16.9,32.6,50.2,17.6,488,0,22,0.6,,,,,,,,,,,,,,,40.2,,
7/2/2014 9:00,23.9,38.6,55.8,18.8,546,0,319,0.8,,,,,,,,,,,,,,,38.2,,
7/2/2014 9:30,13.9,28.9,63.8,19.8,630,0,337,0.8,,,,,,,,,,,,,,,37.1,,
7/2/2014 10:00,16.4,32.4,67.4,20.8,690,0,297,0.8,,,,,,,,,,,,,,,36.8,,
7/2/2014 10:30,15.2,28.3,89.8,21.8,753,0,317,0.9,,,,,,,,,,,,,,,38.6,,
7/2/2014 11:00,18.9,27.7,99.4,22.6,811,0,310,1.6,,,,,,,,,,,,,,,41.4,,
7/2/2014 11:30,14.3,26.8,105.1,23,860,0,299,2.4,,,,,,,,,,,,,,,45.6,,
7/2/2014 12:00,13,24.1,110.2,23.4,906,0,306,2,,,,,,,,,,,,,,,51.2,,
7/2/2014 12:30,10.7,22.3,117.7,23.6,913,0,313,2,,,,,,,,,,,,,,,55.3,,
7/2/2014 13:00,7.3,18.1,123,24.1,889,0,317,1.5,,,,,,,,,,,,,,,62.0,,
7/2/2014 13:30,7.7,16.6,125.3,24.3,916,0,350,1,,,,,,,,,,,,,,,69.0,,
7/2/2014 14:00,9.7,24.1,121,25.1,908,0,343,0.8,,,,,,,,,,,,,,,76.1,,
7/2/2014 14:30,9.4,23.2,122.6,24.6,649,0,301,1.7,,,,,,,,,,,,,,,82.9,,
7/2/2014 15:00,11.4,26.2,124.6,24.7,829,0,306,2.2,,,,,,,,,,,,,,,89.8,,
7/2/2014 15:30,15,28.6,121.9,25.3,764,0,306,1.6,,,,,,,,,,,,,,,95.9,,
7/2/2014 16:00,9.1,22.9,127.1,25.1,692,0,308,2,,,,,,,,,,,,,,,101.6,,
7/2/2014 16:30,10.9,27.2,123.9,25.2,614,0,320,1.6,,,,,,,,,,,,,,,106.2,,
7/2/2014 17:00,8,22.2,128,25.2,539,0,321,1.6,,,,,,,,,,,,,,,110.7,,
7/2/2014 17:30,11.3,30.1,121.2,25.6,470,0,300,1.6,,,,,,,,,,,,,,,114.3,,
7/2/2014 18:00,8.3,25.5,124.7,25.4,390,0,323,1.1,,,,,,,,,,,,,,,117.8,,
7/2/2014 18:30,6.9,23.3,123.4,25.3,307,0,324,1.5,,,,,,,,,,,,,,,119.9,,
7/2/2014 19:00,4.2,18.8,125.8,24.9,226,0,326,1.4,,,,,,,,,,,,,,,121.6,,
7/2/2014 19:30,6.1,22.9,116.8,24.8,146,0,340,1,,,,,,,,,,,,,,,122.3,,
7/2/2014 20:00,0.4,9.2,122.8,23.6,55,0,31,0.7,,,,,,,,,,,,,,,123.1,,
7/2/2014 20:30,0.1,10.2,114.2,22.3,11,0,49,0.5,,,,,,,,,,,,,,,122.9,,
7/2/2014 21:00,0.3,16.8,102.5,20.8,3,0,156,0.6,,,,,,,,,,,,,,,121.6,,
7/2/2014 21:30,0.1,16.7,100.7,19.6,1,0,167,0.6,,,,,,,,,,,,,,,120.1,,
7/2/2014 22:00,0,23.1,90.4,18.8,1,0,164,0.6,,,,,,,,,,,,,,,118.2,,
7/2/2014 22:30,0.9,36.8,74.2,18.3,1,0,211,0.3,,,,,,,,,,,,,,,115.1,,
7/2/2014 23:00,2.2,28.6,72.5,17.6,1,0,237,0.2,,,,,,,,,,,,,,,111.9,,
7/2/2014 23:30,0.4,22.3,73,17,1,0,147,0.5,,,,,,,,,,,,,,,108.8,,
7/3/2014 0:00,0.3,20.5,72.9,16.8,1,0,180,0.3,,,,,,,,,,,,,,,105.4,,
7/3/2014 0:30,0.4,27.1,70.7,17.1,2,0,162,1.2,,,,,,,,,,,,,,,102.1,,
7/3/2014 1:00,0.2,33.1,55.8,16.1,1,0,127,0.6,,,,,,,,,,,,,,,97.6,,
7/3/2014 1:30,0,13.8,,15.7,1,0,132,0.7,,,,,,,,,,,,,,,96.0,,
7/3/2014 2:00,0.2,10.4,83.4,15.8,1,0,140,1,,,,,,,,,,,,,,,93.3,,
7/3/2014 2:30,0.2,10.4,82.2,15.7,1,0,142,0.8,,,,,,,,,,,,,,,90.5,,
7/3/2014 3:00,0.4,21.4,62,15.1,1,0,24,0.2,,,,,,,,,,,,,,,86.3,,
7/3/2014 3:30,0.3,17.2,63.1,14.7,1,0,141,0.5,,,,,,,,,,,,,,,82.7,,
7/3/2014 4:00,0.2,12.7,67.1,15,2,0,150,0.8,,,,,,,,,,,,,,,79.0,,
7/3/2014 4:30,0.4,15.2,60.5,14.8,4,0,146,0.8,,,,,,,,,,,,,,,75.4,,
7/3/2014 5:00,0.4,16,59.5,14.9,20,0,136,1,,,,,,,,,,,,,,,72.5,,
7/3/2014 5:30,0.9,18.5,54.2,15.2,57,0,138,1,,,,,,,,,,,,,,,69.4,,
7/3/2014 6:00,4.4,31.4,41.9,15.7,85,0,135,1.1,,,,,,,,,,,,,,,66.2,,
7/3/2014 6:30,4,30,41.6,16.4,166,0,132,1.2,,,,,,,,,,,,,,,64.0,,
7/3/2014 7:00,200.7,66.1,39.3,17.6,208,0,133,1.1,,,,,,,,,,,,,,,61.8,,
7/3/2014 7:30,20,35.3,40.1,18.7,306,0,127,1.3,,,,,,,,,,,,,,,59.6,,
7/3/2014 8:00,8.7,28.4,48,19.6,398,0,133,1.2,,,,,,,,,,,,,,,58.0,,
7/3/2014 8:30,16.9,35.7,56.6,20.9,481,0,146,1.2,,,,,,,,,,,,,,,57.0,,
7/3/2014 9:00,10.9,33.3,72.6,21.8,538,0,163,1.3,,,,,,,,,,,,,,,58.1,,
7/3/2014 9:30,14.2,34.5,78.3,22.6,612,0,174,0.8,,,,,,,,,,,,,,,59.4,,
7/3/2014 10:00,,,,23.1,661,,175,0.7,,,,,,,,,,,,,,,57.8,,
7/3/2014 10:30,22.5,35.9,79.9,24.4,727,0,172,0.7,,,,,,,,,,,,,,,57.6,,
7/3/2014 11:00,10.6,30.1,95.2,24.8,776,0,209,0.6,,,,,,,,,,,,,,,59.9,,
7/3/2014 11:30,12.2,35.2,102,25.9,834,0,211,0.9,,,,,,,,,,,,,,,62.5,,
7/3/2014 12:00,9.1,29.8,110.9,26.4,886,0,220,1.1,,,,,,,,,,,,,,,65.4,,
7/3/2014 12:30,7.7,29.7,117.8,26.9,819,0,209,1,,,,,,,,,,,,,,,69.2,,
7/3/2014 13:00,8.8,32.5,118.3,27.5,808,0,197,0.9,,,,,,,,,,,,,,,73.1,,
7/3/2014 13:30,14.3,34.6,119.2,27.7,871,0,234,0.7,,,,,,,,,,,,,,,77.4,,
7/3/2014 14:00,17.3,40.4,120.4,27.8,794,0,274,1.8,,,,,,,,,,,,,,,82.7,,
7/3/2014 14:30,11.2,34.2,125,28.1,771,0,248,1.1,,,,,,,,,,,,,,,88.2,,
7/3/2014 15:00,6.3,25.9,133.2,28.6,776,0,196,0.6,,,,,,,,,,,,,,,94.5,,
7/3/2014 15:30,7.5,28,133.7,28.6,639,0,193,0.8,,,,,,,,,,,,,,,100.7,,
7/3/2014 16:00,14.3,43.4,123.5,29,669,0,243,0.9,,,,,,,,,,,,,,,105.8,,
7/3/2014 16:30,2.9,17.3,145,29.3,605,0,140,1.1,,,,,,,,,,,,,,,111.7,,
7/3/2014 17:00,8.8,33.9,131.3,29.3,530,0,233,1,,,,,,,,,,,,,,,115.6,,
7/3/2014 17:30,6.6,30.1,134.6,29.3,451,0,228,0.8,,,,,,,,,,,,,,,119.3,,
7/3/2014 18:00,7,32.6,131.7,29.3,373,0,194,0.9,,,,,,,,,,,,,,,120.1,,
7/3/2014 18:30,3.5,27.8,134.6,29.3,293,0,182,0.8,,,,,,,,,,,,,,,123.5,,
7/3/2014 19:00,4.2,35,124.7,29.1,216,0,167,0.7,,,,,,,,,,,,,,,125.4,,
7/3/2014 19:30,1.6,24.7,133,28.5,141,0,169,0.8,,,,,,,,,,,,,,,127.3,,
7/3/2014 20:00,0.4,19.5,131.9,27.5,53,0,160,0.5,,,,,,,,,,,,,,,128.6,,
7/3/2014 20:30,0.1,18.7,121.9,25.4,14,0,147,0.5,,,,,,,,,,,,,,,128.9,,
7/3/2014 21:00,0.3,19.3,115.4,23.8,4,0,145,0.5,,,,,,,,,,,,,,,128.7,,
7/3/2014 21:30,0.3,19.2,112.5,22.8,1,0,141,0.6,,,,,,,,,,,,,,,128.3,,
7/3/2014 22:00,0.2,16,113.3,22.1,1,0,135,0.6,,,,,,,,,,,,,,,127.8,,
7/3/2014 22:30,0.2,17.7,107.4,21.5,1,0,136,0.5,,,,,,,,,,,,,,,126.7,,
7/3/2014 23:00,0.2,16.4,105.2,20.9,1,0,136,0.5,,,,,,,,,,,,,,,125.0,,
7/3/2014 23:30,0.1,15.4,106.4,20.6,1,0,143,0.7,,,,,,,,,,,,,,,123.3,,
7/4/2014 0:00,0,14.8,105.9,20.2,1,0,134,0.9,,,,,,,,,,,,,,,122.2,,
7/4/2014 0:30,0.2,13.3,103.3,20,1,0,159,0.7,,,,,,,,,,,,,,,119.6,,
7/4/2014 1:00,0,11.2,109.6,19.8,1,0,147,0.7,,,,,,,,,,,,,,,118.2,,
7/4/2014 1:30,0.2,10,114.6,20.1,2,0,147,0.8,,,,,,,,,,,,,,,117.0,,
7/4/2014 2:00,0,10.4,111,20,2,0,154,1.2,,,,,,,,,,,,,,,115.7,,
7/4/2014 2:30,0.2,11.9,,19,1,0,154,0.8,,,,,,,,,,,,,,,114.4,,
7/4/2014 3:00,0.2,15.8,92.9,20,2,0,94,0.8,,,,,,,,,,,,,,,112.3,,
7/4/2014 3:30,0.7,14.5,91.2,19.5,1,0,135,0.8,,,,,,,,,,,,,,,109.5,,
7/4/2014 4:00,1.3,15.9,85.6,19.3,2,0,184,0.3,,,,,,,,,,,,,,,106.4,,
7/4/2014 4:30,1.8,33.5,56.5,18,4,0,274,1.4,,,,,,,,,,,,,,,102.1,,
7/4/2014 5:00,5.4,57.1,35.2,17.4,13,0,257,0.4,,,,,,,,,,,,,,,96.7,,
7/4/2014 5:30,6.2,43.1,51.6,17.6,44,0,184,0.2,,,,,,,,,,,,,,,92.6,,
7/4/2014 6:00,12.3,48.3,38.8,18,114,0,306,0.7,,,,,,,,,,,,,,,87.7,,
7/4/2014 6:30,22.4,54.8,33.1,19,181,0,326,0.5,,,,,,,,,,,,,,,82.7,,
7/4/2014 7:00,45.8,71.5,28.8,20.5,242,0,290,0.5,,,,,,,,,,,,,,,77.6,,
7/4/2014 7:30,49.7,80.7,33.4,21.2,327,0,302,0.8,,,,,,,,,,,,,,,72.8,,
7/4/2014 8:00,50.4,83,38,22.2,448,0,281,0.9,,,,,,,,,,,,,,,68.2,,
7/4/2014 8:30,29.7,60.5,60.8,23.7,381,0,320,0.7,,,,,,,,,,,,,,,65.4,,
7/4/2014 9:00,28.8,55.1,71.7,24.6,526,0,311,0.7,,,,,,,,,,,,,,,62.9,,
7/4/2014 9:30,6.3,22,108.3,26.2,607,0,90,0.8,,,,,,,,,,,,,,,62.5,,
7/4/2014 10:00,0.6,7.1,120.8,26.5,477,0,81,1.8,,,,,,,,,,,,,,,63.1,,
7/4/2014 10:30,0.9,8.9,121.1,27.1,686,0,89,2.2,,,,,,,,,,,,,,,66.7,,
7/4/2014 11:00,0.6,6.1,126.2,27.7,658,0,97,2.2,,,,,,,,,,,,,,,68.8,,
7/4/2014 11:30,0.4,4.9,127.6,28.2,645,0,87,2.2,,,,,,,,,,,,,,,71.1,,
7/4/2014 12:00,0.5,5.5,128.5,28.5,757,0,107,2.1,,,,,,,,,,,,,,,73.8,,
7/4/2014 12:30,0.4,4.7,133.7,29.1,718,0,92,1.9,,,,,,,,,,,,,,,78.6,,
7/4/2014 13:00,0.7,5.1,136.6,29.3,714,0,95,2,,,,,,,,,,,,,,,84.9,,
7/4/2014 13:30,0.4,4.8,138.5,29.7,607,0,104,2,,,,,,,,,,,,,,,90.4,,
7/4/2014 14:00,0.3,4.9,140.7,29.8,570,0,108,1.7,,,,,,,,,,,,,,,96.7,,
7/4/2014 14:30,0.4,5.5,146.2,29.8,539,0,69,1.6,,,,,,,,,,,,,,,103.8,,
7/4/2014 15:00,4.9,21.4,135.7,30.8,616,0,17,0.6,,,,,,,,,,,,,,,110.5,,
7/4/2014 15:30,8.4,25.4,135.9,30.8,591,0,318,1.2,,,,,,,,,,,,,,,116.9,,
7/4/2014 16:00,11.8,33.4,126.7,30.7,434,0,312,1.7,,,,,,,,,,,,,,,122.4,,
7/4/2014 16:30,10.7,28.5,128,30.9,529,0,322,1.2,,,,,,,,,,,,,,,126.6,,
7/4/2014 17:00,11.4,35,122.9,30.8,344,0,318,1.5,,,,,,,,,,,,,,,129.8,,
7/4/2014 17:30,5.6,23.7,136,30.5,290,0,335,1.4,,,,,,,,,,,,,,,131.6,,
7/4/2014 18:00,4.3,23.3,134.9,30.1,135,0,329,1.1,,,,,,,,,,,,,,,132.5,,
7/4/2014 18:30,10.5,36,120.7,29.1,39,0.05,286,2,,,,,,,,,,,,,,,132.4,,
7/4/2014 19:00,10.7,45.5,104.7,26.9,12,0,286,2,,,,,,,,,,,,,,,131.1,,
7/4/2014 19:30,5.9,38.6,110.9,26.3,32,0,316,1.6,,,,,,,,,,,,,,,130.0,,
7/4/2014 20:00,7.4,34.5,114.8,25.7,17,0,317,1.5,,,,,,,,,,,,,,,129.2,,
7/4/2014 20:30,5.2,27.5,115.5,25.4,7,0,320,1.4,,,,,,,,,,,,,,,128.0,,
7/4/2014 21:00,3.3,25.5,113.2,24.4,1,0.76,328,0.8,,,,,,,,,,,,,,,126.6,,
7/4/2014 21:30,0.2,15.1,100.8,20.2,1,2.81,95,1.7,,,,,,,,,,,,,,,124.2,,
7/4/2014 22:00,0.1,7.9,111,19.8,1,0,114,2,,,,,,,,,,,,,,,122.4,,
7/4/2014 22:30,1,9.4,95.1,20,1,0,12,0.6,,,,,,,,,,,,,,,119.2,,
7/4/2014 23:00,0.2,12.9,70.5,19,1,0,141,0.6,,,,,,,,,,,,,,,115.1,,
7/4/2014 23:30,0.3,21.9,63.4,19,1,0,149,1.1,,,,,,,,,,,,,,,110.6,,
7/5/2014 0:00,0.2,21.5,73.7,19.4,1,0,141,1.2,,,,,,,,,,,,,,,107.3,,
7/5/2014 0:30,0.4,15.6,76.4,19.4,1,0,143,1.2,,,,,,,,,,,,,,,104.0,,
7/5/2014 1:00,0.3,12.9,77.5,19.4,1,0,155,1.2,,,,,,,,,,,,,,,101.2,,
7/5/2014 1:30,0.2,11.4,71.8,19.7,1,0,161,0.9,,,,,,,,,,,,,,,97.2,,
7/5/2014 2:00,0.2,10,76.6,19.5,1,0,155,1.2,,,,,,,,,,,,,,,93.5,,
7/5/2014 2:30,0.3,7.9,87.6,19.6,1,0,161,0.8,,,,,,,,,,,,,,,91.5,,
7/5/2014 3:00,0.6,9.4,89.5,19.6,1,0,189,0.4,,,,,,,,,,,,,,,90.5,,
7/5/2014 3:30,,,,19.3,1,0,156,1.2,,,,,,,,,,,,,,,89.2,,
7/5/2014 4:00,0.1,9.3,88.7,18.9,1,0,138,0.9,,,,,,,,,,,,,,,87.4,,
7/5/2014 4:30,0.2,9.7,85.8,18.8,2,0,142,1.2,,,,,,,,,,,,,,,85.4,,
7/5/2014 5:00,0.1,12.5,84,18.9,8,0,142,1,,,,,,,,,,,,,,,83.5,,
7/5/2014 5:30,0,10.5,88.1,19,19,0,148,1.5,,,,,,,,,,,,,,,82.6,,
7/5/2014 6:00,0.4,10.1,89.8,19.1,35,0,156,1.2,,,,,,,,,,,,,,,81.2,,
7/5/2014 6:30,0.6,12.3,88.6,19.2,71,0,161,1,,,,,,,,,,,,,,,80.8,,
7/5/2014 7:00,1,13.5,86,19.4,136,0,162,1.2,,,,,,,,,,,,,,,81.8,,
7/5/2014 7:30,2.8,15.8,82,20,212,0,166,0.7,,,,,,,,,,,,,,,83.1,,
7/5/2014 8:00,2.1,15,79.5,20.5,197,0,172,1.2,,,,,,,,,,,,,,,83.5,,
7/5/2014 8:30,2.5,17.4,76.1,20.5,186,0,157,1.1,,,,,,,,,,,,,,,83.4,,
7/5/2014 9:00,3.1,14.1,78.3,20.9,153,0,195,0.8,,,,,,,,,,,,,,,83.5,,
7/5/2014 9:30,3.5,15,77.9,21.2,186,0,185,0.8,,,,,,,,,,,,,,,83.9,,
7/5/2014 10:00,2.3,14.7,77.6,21.5,157,0,184,0.9,,,,,,,,,,,,,,,84.0,,
7/5/2014 10:30,3.7,18.9,72.2,22,216,0,183,0.6,,,,,,,,,,,,,,,82.9,,
7/5/2014 11:00,5.1,16.7,79,22.7,384,0,178,1.1,,,,,,,,,,,,,,,82.2,,
7/5/2014 11:30,3.4,14.9,86,23.3,327,0,198,0.7,,,,,,,,,,,,,,,82.5,,
7/5/2014 12:00,4.1,15.6,85.3,23.2,282,0,198,0.8,,,,,,,,,,,,,,,82.3,,
7/5/2014 12:30,4.5,15.5,81.6,22.8,246,0.02,234,1,,,,,,,,,,,,,,,82.0,,
7/5/2014 13:00,4.1,14.1,67.3,20.7,217,0.45,205,0.9,,,,,,,,,,,,,,,81.0,,
7/5/2014 13:30,2.5,10.6,60.3,20.1,234,0.24,178,1.1,,,,,,,,,,,,,,,79.2,,
7/5/2014 14:00,2.1,11.4,55.7,20,182,0.13,182,1.1,,,,,,,,,,,,,,,77.1,,
7/5/2014 14:30,4.6,14.2,58,20.5,255,0.02,177,1.1,,,,,,,,,,,,,,,75.2,,
7/5/2014 15:00,1.9,10.9,62.7,20.6,131,0.05,183,1,,,,,,,,,,,,,,,73.7,,
7/5/2014 15:30,1.9,13,60.4,20.7,134,0,172,0.8,,,,,,,,,,,,,,,72.4,,
7/5/2014 16:00,2.2,16.1,60.3,20.4,71,0.14,175,0.9,,,,,,,,,,,,,,,71.2,,
7/5/2014 16:30,2.2,16.2,60.4,20.7,125,0,164,0.9,,,,,,,,,,,,,,,70.2,,
7/5/2014 17:00,6.3,19.2,54.8,21,89,0,225,0.5,,,,,,,,,,,,,,,68.7,,
7/5/2014 17:30,5.9,16.5,53.6,21.2,66,0,221,0.7,,,,,,,,,,,,,,,67.2,,
7/5/2014 18:00,2.4,11.8,51.9,21,59,0,190,0.8,,,,,,,,,,,,,,,65.6,,
7/5/2014 18:30,2.7,13,50.4,21,40,0,194,0.5,,,,,,,,,,,,,,,64.2,,
7/5/2014 19:00,2.7,15.8,47.1,21.1,38,0,160,0.8,,,,,,,,,,,,,,,62.2,,
7/5/2014 19:30,1.5,16.9,49,21.1,22,0,157,0.8,,,,,,,,,,,,,,,59.9,,
7/5/2014 20:00,2.7,15.4,49.8,21,12,0,156,0.8,,,,,,,,,,,,,,,57.7,,
7/5/2014 20:30,0.3,15.1,47.5,20.8,6,0,134,0.9,,,,,,,,,,,,,,,55.6,,
7/5/2014 21:00,0.3,20.5,34.2,20.4,2,0,114,0.9,,,,,,,,,,,,,,,53.5,,
7/5/2014 21:30,0.4,19.1,33.4,20.3,1,0,118,0.8,,,,,,,,,,,,,,,51.8,,
7/5/2014 22:00,0.2,20.6,32.5,20.4,1,0,113,1.1,,,,,,,,,,,,,,,50.4,,
7/5/2014 22:30,0.6,20.1,31.9,20.5,1,0,117,0.8,,,,,,,,,,,,,,,48.7,,
7/5/2014 23:00,1.4,19.3,30.2,20.3,1,0,118,0.8,,,,,,,,,,,,,,,46.7,,
7/5/2014 23:30,0.5,16.5,31.5,20.1,1,0,122,0.7,,,,,,,,,,,,,,,44.9,,
7/6/2014 0:00,0.3,14,34.1,20,1,0,114,0.8,,,,,,,,,,,,,,,43.3,,
7/6/2014 0:30,0.1,14,31.9,20,1,0,134,0.9,,,,,,,,,,,,,,,41.5,,
7/6/2014 1:00,0.5,14.8,27.1,19.7,1,0,138,1,,,,,,,,,,,,,,,39.8,,
7/6/2014 1:30,0.4,13.8,27.4,19.4,1,0,136,1.2,,,,,,,,,,,,,,,38.1,,
7/6/2014 2:00,0.4,11.7,31.1,19.3,1,0,130,1.1,,,,,,,,,,,,,,,36.8,,
7/6/2014 2:30,0.2,10.4,31.1,19.6,1,0,131,1.4,,,,,,,,,,,,,,,35.6,,
7/6/2014 3:00,0.3,10.7,30.6,19.4,1,0,133,1.4,,,,,,,,,,,,,,,34.6,,
7/6/2014 3:30,0.2,9.2,31,19.2,1,0,131,1.3,,,,,,,,,,,,,,,33.5,,
7/6/2014 4:00,0.2,9.1,30.1,18.9,1,0,131,1.4,,,,,,,,,,,,,,,32.2,,
7/6/2014 4:30,0.2,7.4,,18.9,3,0,133,1.3,,,,,,,,,,,,,,,31.2,,
7/6/2014 5:00,0.3,7,33.6,18.9,11,0,129,1.3,,,,,,,,,,,,,,,31.2,,
7/6/2014 5:30,0.6,7.3,33.6,19,37,0,124,1.7,,,,,,,,,,,,,,,31.2,,
7/6/2014 6:00,0.8,7.3,33.3,19.6,102,0,128,1.5,,,,,,,,,,,,,,,31.2,,
7/6/2014 6:30,1.3,7.5,31.2,20.3,190,0,134,1.4,,,,,,,,,,,,,,,31.2,,
7/6/2014 7:00,1.4,7.8,34.6,21.2,188,0,141,1.3,,,,,,,,,,,,,,,31.5,,
7/6/2014 7:30,2.4,10.6,37.3,22.4,269,0,146,1.1,,,,,,,,,,,,,,,31.9,,
7/6/2014 8:00,1,5.7,49.6,23.7,383,0,117,1.5,,,,,,,,,,,,,,,32.9,,
7/6/2014 8:30,1,4.9,51,24.3,449,0,104,1.4,,,,,,,,,,,,,,,34.2,,
7/6/2014 9:00,3.5,7.4,51.5,25,544,0,92,1.4,,,,,,,,,,,,,,,35.8,,
7/6/2014 9:30,1.7,5.8,60.7,25.8,611,0,121,1.4,,,,,,,,,,,,,,,38.0,,
7/6/2014 10:00,2.3,7.2,67.8,26.6,672,0,124,1,,,,,,,,,,,,,,,40.5,,
7/6/2014 10:30,2.7,8.2,75.4,27.2,739,0,140,1.6,,,,,,,,,,,,,,,43.4,,
7/6/2014 11:00,2.1,7.8,81.4,28,599,0,135,1.4,,,,,,,,,,,,,,,46.8,,
7/6/2014 11:30,1.1,5.5,84.8,28,477,0,143,1.8,,,,,,,,,,,,,,,50.4,,
7/6/2014 12:00,1.9,8.1,83.8,29,691,0,147,1.8,,,,,,,,,,,,,,,54.0,,
