Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),,Ozon 8h-Mittel
7/21/2010 8:00,3,24.63,81.74,24.91,379,0,122,2.09,14.04,,,,,,,,,,,,,,87
7/21/2010 8:30,8,42.37,75.35,25.88,463,0,150,1.6,13.9,,,,,,,,,,,,,,84
7/21/2010 9:00,17,57.91,77.94,26.33,528,0,153,1.3,13.69,,,,,,,,,,,,,,82
7/21/2010 9:30,11,48.82,90.8,27.53,594,0,135,1.25,13.89,,,,,,,,,,,,,,82
7/21/2010 10:00,11,44.74,95.94,27.99,663,0,153,1.52,13.88,,,,,,,,,,,,,,81
7/21/2010 10:30,8,40.23,105.62,29.18,714,0,152,1.43,14.23,,,,,,,,,,,,,,81
7/21/2010 11:00,5,34.64,122.24,30.38,771,0,123,1.45,13.85,,,,,,,,,,,,,,82
7/21/2010 11:30,7,37.4,130.2,31.18,769,0,201,1.66,12.04,,,,,,,,,,,,,,84
7/21/2010 12:00,5,30.64,139.5,31.5,724,0,196,1.43,12.04,,,,,,,,,,,,,,88
7/21/2010 12:30,10,34.34,137.56,31.94,812,0,232,1.74,12.45,,,,,,,,,,,,,,91
7/21/2010 13:00,7,36.11,138.78,32.01,649,0,212,1.68,12.56,,,,,,,,,,,,,,95
7/21/2010 13:30,5,32.04,142.91,32.47,710,0,195,1.6,12.92,,,,,,,,,,,,,,99
7/21/2010 14:00,9,33.44,140.98,32.81,769,0,235,2.05,12.59,,,,,,,,,,,,,,104
7/21/2010 14:30,11,35.38,140.96,33,746,0,257,2.17,12.64,,,,,,,,,,,,,,110
7/21/2010 15:00,9,31.04,149.14,33.36,725,0,265,2.23,12.75,,,,,,,,,,,,,,115
7/21/2010 15:30,7,33.92,143.04,34.03,667,0,198,1.78,12.47,,,,,,,,,,,,,,120
7/21/2010 16:00,11,46.35,134.2,34.22,622,0,239,1.73,12.4,,,,,,,,,,,,,,123
7/21/2010 16:30,6,33.47,148.13,33.89,522,0,240,1.55,12.52,,,,,,,,,,,,,,127
7/21/2010 17:00,6,30.15,147.73,33.96,475,0,234,1.63,12.56,,,,,,,,,,,,,,132
7/21/2010 17:30,7,37.91,140.88,33.95,322,0,260,1.64,12.38,,,,,,,,,,,,,,135
7/21/2010 18:00,8,41.31,130.02,33.14,114,0,245,1.64,11.93,,,,,,,,,,,,,,137
7/21/2010 18:30,6,54.33,114.82,32.77,85,0,242,1.12,12.16,,,,,,,,,,,,,,138
7/21/2010 19:00,11,57.26,99.64,31.89,62,0,268,1.91,12.83,,,,,,,,,,,,,,136
7/21/2010 19:30,6,46.72,99.46,30.56,25,0,265,1.57,13.33,,,,,,,,,,,,,,134
7/21/2010 20:00,4,32.11,100.95,29.07,13,0.14,296,1.58,15.98,,,,,,,,,,,,,,132
7/21/2010 20:30,2,31.17,90.45,27.11,8,0,319,1.19,17.47,,,,,,,,,,,,,,129
7/21/2010 21:00,3,33.9,99.75,26.62,0,0,310,1.63,16.77,,,,,,,,,,,,,,126
7/21/2010 21:30,3,32.36,92.88,25.19,0,1.52,301,1.92,17.88,,,,,,,,,,,,,,123
7/21/2010 22:00,1,24.83,94.89,22.49,0,0,312,1.43,19.12,,,,,,,,,,,,,,120
7/21/2010 22:30,0,21.38,75.8,21.85,0,0,324,1.01,19.29,,,,,,,,,,,,,,116
7/21/2010 23:00,4,30.05,59.22,21.68,0,0,314,1.22,19.08,,,,,,,,,,,,,,111
7/21/2010 23:30,,,62.07,21.57,0,0,261,0.83,18.89,,,,,,,,,,,,,,106
7/22/2010 0:00,0,17.7,47.83,21.27,0,0,59,0.87,19.04,,,,,,,,,,,,,,100
7/22/2010 0:30,0,14.22,45.17,21.15,0,0,117,1.19,18.95,,,,,,,,,,,,,,94
7/22/2010 1:00,0,15.39,59.29,21.36,0,0,129,1.35,18.01,,,,,,,,,,,,,,88
7/22/2010 1:30,0,15.04,67.24,21.62,0,0,169,1.73,17.39,,,,,,,,,,,,,,84
7/22/2010 2:00,0,14.96,65.56,20.9,0,0.75,149,1.61,17.76,,,,,,,,,,,,,,80
7/22/2010 2:30,0,13.82,,20.19,0,1.15,117,1.16,18.24,,,,,,,,,,,,,,77
7/22/2010 3:00,0,10.78,60.17,19.68,0,0.16,128,1.4,18.29,,,,,,,,,,,,,,75
7/22/2010 3:30,0,10.53,60.96,19.66,0,0,109,1.08,18.18,,,,,,,,,,,,,,72
7/22/2010 4:00,0,9.67,54.06,19.6,0,0,72,0.95,18.14,,,,,,,,,,,,,,69
7/22/2010 4:30,0,8.98,51.63,19.22,0,0,56,0.99,17.94,,,,,,,,,,,,,,66
7/22/2010 5:00,0,8.96,47.29,18.95,10,0,90,0.79,17.73,,,,,,,,,,,,,,63
7/22/2010 5:30,0,11.59,46.27,18.98,36,0,135,1.42,17.83,,,,,,,,,,,,,,60
7/22/2010 6:00,1,19.84,33.36,19.31,31,0,134,1.51,18.11,,,,,,,,,,,,,,56
7/22/2010 6:30,1,25.63,37.34,19.42,27,0.08,110,1.5,17.99,,,,,,,,,,,,,,53
7/22/2010 7:00,1,19.98,41.53,19.66,97,0,119,1.25,18.05,,,,,,,,,,,,,,52
7/22/2010 7:30,2,17.08,45.2,20.22,169,0,125,1.36,18.22,,,,,,,,,,,,,,51
7/22/2010 8:00,6,23.8,41.33,20.71,228,0,119,1.28,18.09,,,,,,,,,,,,,,50
7/22/2010 8:30,10,33.12,44.88,21.75,262,0,153,1.2,18.07,,,,,,,,,,,,,,50
7/22/2010 9:00,24,53.17,45.35,22.03,430,0,203,1.33,17.9,,,,,,,,,,,,,,49
7/22/2010 9:30,19,44.99,50.45,22.42,341,0,197,1.08,17.73,,,,,,,,,,,,,,48
7/22/2010 10:00,16,41.54,52.37,22.75,326,0,167,1.15,17.76,,,,,,,,,,,,,,47
7/22/2010 10:30,9,33.39,63.38,23.35,342,0,128,0.9,17.58,,,,,,,,,,,,,,48
7/22/2010 11:00,9,41.54,57.48,23.2,154,0,146,1.15,17.53,,,,,,,,,,,,,,48
7/22/2010 11:30,5,35.98,56.22,22.84,147,0,106,1.1,17.87,,,,,,,,,,,,,,48
7/22/2010 12:00,2,23.66,62,22.64,125,0,130,1.46,18.09,,,,,,,,,,,,,,49
7/22/2010 12:30,14,53.59,43.25,22.56,124,0.65,153,1.18,18.55,,,,,,,,,,,,,,48
7/22/2010 13:00,7,48.47,37.83,21.67,93,0.56,157,1.32,19.22,,,,,,,,,,,,,,47
7/22/2010 13:30,16,62.26,33.57,21.26,114,0.57,165,1.33,19.37,,,,,,,,,,,,,,47
7/22/2010 14:00,8,57.1,35.44,20.8,52,1.52,163,1.45,19.04,,,,,,,,,,,,,,47
7/22/2010 14:30,17,64.76,35.29,20.55,106,1.53,169,1.5,18.94,,,,,,,,,,,,,,47
7/22/2010 15:00,13,49.81,47.57,20.53,79,0,178,1.69,18.47,,,,,,,,,,,,,,47
7/22/2010 15:30,18,59.34,45.45,20.59,65,0.19,222,1.36,18.38,,,,,,,,,,,,,,47
7/22/2010 16:00,8,53.72,41.02,20.01,69,1.23,164,1.25,18.44,,,,,,,,,,,,,,47
7/22/2010 16:30,2,30.98,57.83,19.91,76,0.16,99,1.36,18.41,,,,,,,,,,,,,,48
7/22/2010 17:00,0,15.94,65.92,19.79,61,0.07,109,1.3,18.25,,,,,,,,,,,,,,49
7/22/2010 17:30,1,22.45,59.15,19.77,77,0,130,1.48,18.15,,,,,,,,,,,,,,50
7/22/2010 18:00,9,51.35,37.27,20.05,48,0,167,1.21,18.4,,,,,,,,,,,,,,49
7/22/2010 18:30,4,48.56,34.7,20.02,25,0,168,1.42,18.44,,,,,,,,,,,,,,47
7/22/2010 19:00,1,34.27,42.64,19.95,47,0,126,1.32,18.41,,,,,,,,,,,,,,46
7/22/2010 19:30,1,35.58,41.75,20.06,18,0,99,0.68,18.22,,,,,,,,,,,,,,45
7/22/2010 20:00,0,27.52,39.07,19.87,8,0,66,0.79,18.31,,,,,,,,,,,,,,44
7/22/2010 20:30,1,27.71,31.84,19.75,7,0.38,98,0.83,18.44,,,,,,,,,,,,,,43
7/22/2010 21:00,0,29.12,27.99,19.6,0,0.06,113,1.13,18.54,,,,,,,,,,,,,,42
7/22/2010 21:30,5,41.56,22.96,19.7,0,0,183,1.21,18.68,,,,,,,,,,,,,,42
7/22/2010 22:00,1,38.13,19.86,19.73,0,0,150,1.49,18.77,,,,,,,,,,,,,,41
7/22/2010 22:30,0,35.16,22.48,19.64,0,0,159,1.49,18.73,,,,,,,,,,,,,,40
7/22/2010 23:00,1,34.74,25.72,19.83,0,0,165,1.43,18.78,,,,,,,,,,,,,,38
7/22/2010 23:30,2,30.97,27.04,19.82,0,0,198,1.26,18.72,,,,,,,,,,,,,,37
7/23/2010 0:00,2,30.77,20,19.76,0,0,147,1.33,18.73,,,,,,,,,,,,,,36
7/23/2010 0:30,,,20.6,19.6,0,0,128,0.93,18.66,,,,,,,,,,,,,,34
7/23/2010 1:00,0,22.79,25.43,19.59,0,0,214,0.98,18.63,,,,,,,,,,,,,,31
7/23/2010 1:30,3,21.28,27.52,19.53,0,0,210,1.2,18.39,,,,,,,,,,,,,,29
7/23/2010 2:00,1,19.17,24.11,19.51,0,0,223,1.08,18.2,,,,,,,,,,,,,,28
7/23/2010 2:30,1,19.83,17.65,19.34,0,0,248,0.73,18.18,,,,,,,,,,,,,,27
7/23/2010 3:00,1,19.82,19.16,19.28,0,0,272,0.85,17.87,,,,,,,,,,,,,,26
7/23/2010 3:30,2,20.51,,19.33,0,0,233,0.91,17.86,,,,,,,,,,,,,,25
7/23/2010 4:00,1,26.63,11.5,19.1,0,0,210,1.07,17.83,,,,,,,,,,,,,,23
7/23/2010 4:30,3,29.59,6.2,19.09,0,0,284,0.94,17.83,,,,,,,,,,,,,,21
7/23/2010 5:00,11,31.63,8.1,18.95,8,0,272,1.44,17.24,,,,,,,,,,,,,,20
7/23/2010 5:30,12,35.44,6.49,18.82,16,0,301,1.23,17.17,,,,,,,,,,,,,,19
7/23/2010 6:00,22,35.22,3.8,18.68,17,0,324,1.35,17.11,,,,,,,,,,,,,,18
7/23/2010 6:30,16,32.6,9.57,18.47,29,0.1,311,1.5,16.6,,,,,,,,,,,,,,17
7/23/2010 7:00,22,30.98,11.65,18.21,32,0.34,323,1.59,16.47,,,,,,,,,,,,,,16
7/23/2010 7:30,22,34.68,14.21,17.73,37,0.66,313,1.84,16.2,,,,,,,,,,,,,,15
7/23/2010 8:00,24,36.27,14.63,17.15,35,1.37,306,1.94,16.05,,,,,,,,,,,,,,15
7/23/2010 8:30,19,35.99,15.69,17.07,39,0.72,300,2.17,16.07,,,,,,,,,,,,,,14
7/23/2010 9:00,16,34.02,26.59,17.01,110,0.63,310,2.23,16.1,,,,,,,,,,,,,,14
7/23/2010 9:30,17,36.62,30.38,17.03,83,0.05,313,2.18,15.84,,,,,,,,,,,,,,15
7/23/2010 10:00,22,42.08,25.89,17.27,110,0,311,1.76,15.98,,,,,,,,,,,,,,15
7/23/2010 10:30,17,34.48,32.91,17.37,109,0,312,1.9,15.76,,,,,,,,,,,,,,16
7/23/2010 11:00,18,37.88,26.9,17.73,92,0,313,1.53,15.92,,,,,,,,,,,,,,16
7/23/2010 11:30,26,46.68,22.24,18.12,78,0,308,1.06,15.97,,,,,,,,,,,,,,17
7/23/2010 12:00,29,39.82,23.21,18.28,134,0,295,1.83,16.19,,,,,,,,,,,,,,17
7/23/2010 12:30,20,33.46,30.73,18.52,191,0,325,1.79,16.06,,,,,,,,,,,,,,19
7/23/2010 13:00,7,20.31,41.45,18.76,162,0,356,1.37,15.66,,,,,,,,,,,,,,21
7/23/2010 13:30,26,36.5,35.11,19.04,120,0,290,1.2,15.19,,,,,,,,,,,,,,23
7/23/2010 14:00,25,42.7,34.46,19.29,198,0,284,1.05,15.22,,,,,,,,,,,,,,25
7/23/2010 14:30,12,27.99,41.25,19.39,211,0,339,0.86,15.11,,,,,,,,,,,,,,27
7/23/2010 15:00,31,54.41,22.17,19.86,164,0,252,1.17,15.54,,,,,,,,,,,,,,27
7/23/2010 15:30,24,53.21,18.02,19.85,127,0.03,218,1.24,16.27,,,,,,,,,,,,,,28
7/23/2010 16:00,13,36.35,21.43,19.53,136,0.02,163,1.31,16.38,,,,,,,,,,,,,,28
7/23/2010 16:30,22,45.45,21.28,19.78,200,0,176,1.56,16.55,,,,,,,,,,,,,,28
7/23/2010 17:00,14,30.39,29,19.83,201,0,204,1.8,16.5,,,,,,,,,,,,,,29
7/23/2010 17:30,14,30.55,26.76,19.65,70,0,215,1.63,16.47,,,,,,,,,,,,,,28
7/23/2010 18:00,15,28.73,35.94,19.38,32,0,217,1.7,15.78,,,,,,,,,,,,,,29
7/23/2010 18:30,5,29.43,32.54,18.76,21,0.26,150,1.4,15.84,,,,,,,,,,,,,,29
7/23/2010 19:00,9,32.3,47.29,17.77,9,0.89,261,1.98,14.76,,,,,,,,,,,,,,30
7/23/2010 19:30,3,24.07,55.33,16.92,11,0.69,2,1.59,14.38,,,,,,,,,,,,,,32
7/23/2010 20:00,8,29.69,51.14,16.75,8,0.33,308,1.89,14.43,,,,,,,,,,,,,,34
7/23/2010 20:30,11,38.78,36.98,16.43,7,0.58,276,1.07,14.78,,,,,,,,,,,,,,34
7/23/2010 21:00,3,34.85,36.04,16.19,0,0.31,292,0.82,14.82,,,,,,,,,,,,,,34
7/23/2010 21:30,5,33.95,39.14,16.02,0,0.17,222,1.39,14.64,,,,,,,,,,,,,,34
7/23/2010 22:00,2,24.14,42.47,15.79,0,0.19,198,1.35,14.58,,,,,,,,,,,,,,35
7/23/2010 22:30,1,22.78,37.51,15.73,0,0.09,138,1.24,14.56,,,,,,,,,,,,,,35
7/23/2010 23:00,1,20.63,32.25,15.76,0,0.06,211,1.37,14.78,,,,,,,,,,,,,,35
7/23/2010 23:30,5,21.92,31.49,15.86,0,0.03,208,1.42,14.78,,,,,,,,,,,,,,36
7/24/2010 0:00,1,15.85,29.36,15.79,0,0.12,200,1.33,14.82,,,,,,,,,,,,,,37
7/24/2010 0:30,2,15.05,29.88,15.85,0,0.3,271,1.19,14.85,,,,,,,,,,,,,,37
7/24/2010 1:00,1,17.44,26.01,15.85,0,0.12,237,1.28,14.86,,,,,,,,,,,,,,37
7/24/2010 1:30,,,37.12,15.83,0,0.09,256,1.83,14.49,,,,,,,,,,,,,,38
7/24/2010 2:00,2,17.52,41.74,15.71,0,0.05,268,1.82,14.26,,,,,,,,,,,,,,38
7/24/2010 2:30,1,14.69,48.04,15.57,0,0.05,290,1.55,14.09,,,,,,,,,,,,,,39
7/24/2010 3:00,3,15.72,51.25,15.36,0,0.65,283,1.98,13.99,,,,,,,,,,,,,,39
7/24/2010 3:30,1,12.53,51.37,15.09,0,0.5,307,2.19,13.96,,,,,,,,,,,,,,39
7/24/2010 4:00,1,10.78,53.41,14.78,0,0.74,313,1.87,13.75,,,,,,,,,,,,,,39
7/24/2010 4:30,1,7.87,,14.56,0,0.99,312,1.45,13.69,,,,,,,,,,,,,,39
7/24/2010 5:00,1,9.93,54.01,14.54,7,1.15,295,1.32,13.71,,,,,,,,,,,,,,40
7/24/2010 5:30,2,12.76,47.76,14.57,8,0.68,275,1.02,13.83,,,,,,,,,,,,,,41
7/24/2010 6:00,1,11.84,43.12,14.68,9,0.23,75,0.94,13.95,,,,,,,,,,,,,,41
7/24/2010 6:30,10,30.69,28.16,14.92,13,0.04,89,0.97,14.2,,,,,,,,,,,,,,40
7/24/2010 7:00,3,26.29,32.3,15.07,27,0,206,1.61,14.15,,,,,,,,,,,,,,40
7/24/2010 7:30,4,29.36,25.04,15.24,23,0,152,1.33,14.26,,,,,,,,,,,,,,40
7/24/2010 8:00,6,33.1,19.86,15.28,23,0,123,1.4,14.34,,,,,,,,,,,,,,39
7/24/2010 8:30,16,41.99,12.94,15.55,51,0,222,1.18,14.6,,,,,,,,,,,,,,38
7/24/2010 9:00,14,32.23,19.38,16.27,179,0,278,1.09,14.92,,,,,,,,,,,,,,38
7/24/2010 9:30,13,26.13,28.25,17.52,382,0,317,1.32,15.39,,,,,,,,,,,,,,37
7/24/2010 10:00,10,21.92,41.44,18.01,289,0,298,2.45,14.95,,,,,,,,,,,,,,37
7/24/2010 10:30,11,19.18,43.46,18.36,299,0,303,2.5,14.55,,,,,,,,,,,,,,37
7/24/2010 11:00,10,19.82,46.96,18.65,255,0,294,3.12,14.23,,,,,,,,,,,,,,36
7/24/2010 11:30,12,19.04,49.99,19.07,503,0,291,3,14.05,,,,,,,,,,,,,,36
7/24/2010 12:00,11,16.32,59.62,19.75,539,0,304,3.04,13.4,,,,,,,,,,,,,,37
7/24/2010 12:30,10,15.47,67.38,19.95,367,0,292,3.28,12.65,,,,,,,,,,,,,,39
7/24/2010 13:00,8,15.58,69.93,20.31,408,0,291,2.88,12.06,,,,,,,,,,,,,,40
7/24/2010 13:30,9,21.07,71.14,20.63,416,0,277,2.92,11.4,,,,,,,,,,,,,,41
7/24/2010 14:00,7,16.34,72.39,20.78,323,0,297,2.82,11.44,,,,,,,,,,,,,,43
7/24/2010 14:30,5,14.81,79.57,21.45,519,0,304,3.3,10.78,,,,,,,,,,,,,,46
7/24/2010 15:00,4,11.08,79.82,20.91,221,0,307,2.89,11.11,,,,,,,,,,,,,,49
7/24/2010 15:30,8,15.32,80.02,22.01,547,0,292,3.27,10.27,,,,,,,,,,,,,,53
7/24/2010 16:00,6,11.1,83.31,22.1,477,0,289,3.52,9.46,,,,,,,,,,,,,,57
7/24/2010 16:30,6,11.32,86.87,22.05,360,0,293,3.28,9.06,,,,,,,,,,,,,,61
7/24/2010 17:00,6,13.01,86.19,22.27,430,0,296,3.57,9.04,,,,,,,,,,,,,,65
7/24/2010 17:30,6,13.29,80.13,21.73,236,0,313,2.69,10.26,,,,,,,,,,,,,,69
7/24/2010 18:00,4,12.28,81.26,21.26,185,0,322,2.63,10.03,,,,,,,,,,,,,,71
7/24/2010 18:30,4,12.1,82.56,21.13,145,0,309,2.92,9.29,,,,,,,,,,,,,,74
7/24/2010 19:00,4,13.47,79.64,21.02,150,0,305,2.41,9.46,,,,,,,,,,,,,,76
7/24/2010 19:30,6,18.23,75.82,20.69,76,0,306,2.42,9.07,,,,,,,,,,,,,,77
7/24/2010 20:00,4,14.6,74.94,19.92,37,0,317,2.02,9.09,,,,,,,,,,,,,,78
7/24/2010 20:30,4,22.93,63.82,18.84,12,0,336,1.28,9.61,,,,,,,,,,,,,,78
7/24/2010 21:00,1,20.13,49.85,17.64,0,0,32,1.02,10.57,,,,,,,,,,,,,,77
7/24/2010 21:30,2,18.74,36.3,16.42,0,0,44,0.85,11.32,,,,,,,,,,,,,,75
7/24/2010 22:00,0,16.55,34.78,15.57,0,0,131,0.78,11.21,,,,,,,,,,,,,,72
7/24/2010 22:30,0,23.09,23.31,15.01,0,0,128,0.94,11.31,,,,,,,,,,,,,,69
7/24/2010 23:00,0,27.06,17.99,14.57,0,0,105,0.83,11.22,,,,,,,,,,,,,,65
7/24/2010 23:30,0,22.43,24.67,14.03,0,0,80,0.91,10.72,,,,,,,,,,,,,,61
7/25/2010 0:00,0,15.41,30.68,13.61,0,0,84,0.82,10.34,,,,,,,,,,,,,,58
7/25/2010 0:30,0,15.29,31.84,13.19,0,0,87,1.15,10.03,,,,,,,,,,,,,,55
7/25/2010 1:00,0,15.4,28.19,12.8,0,0,92,0.86,10.04,,,,,,,,,,,,,,51
7/25/2010 1:30,0,17.46,,12.4,0,0,117,1.02,10.15,,,,,,,,,,,,,,49
7/25/2010 2:00,0,18.21,19.6,12.12,0,0,74,1.12,9.99,,,,,,,,,,,,,,45
7/25/2010 2:30,,,24.33,11.82,0,0,126,0.78,9.67,,,,,,,,,,,,,,41
7/25/2010 3:00,0,15.1,18.75,11.55,0,0,121,0.87,9.72,,,,,,,,,,,,,,37
7/25/2010 3:30,1,21.25,17.76,11.42,0,0,128,1.15,9.63,,,,,,,,,,,,,,33
7/25/2010 4:00,0,13.03,22.25,11.16,0,0,111,1.11,9.43,,,,,,,,,,,,,,30
7/25/2010 4:30,1,13.09,18.89,10.94,0,0,75,0.71,9.24,,,,,,,,,,,,,,27
7/25/2010 5:00,0,15.25,24.72,10.8,10,0,124,1.3,8.76,,,,,,,,,,,,,,25
7/25/2010 5:30,1,14.09,22.05,10.74,24,0,147,1.61,8.97,,,,,,,,,,,,,,24
7/25/2010 6:00,1,12.12,23.86,10.99,62,0,141,1.62,9.09,,,,,,,,,,,,,,23
7/25/2010 6:30,2,11.6,26.4,12.71,167,0,101,1.47,9.46,,,,,,,,,,,,,,23
7/25/2010 7:00,3,13.21,31.03,14.13,255,0,60,0.89,9.58,,,,,,,,,,,,,,24
7/25/2010 7:30,4,16.04,36.98,14.6,305,0,110,0.87,9.4,,,,,,,,,,,,,,25
7/25/2010 8:00,6,18.31,39.6,15.08,411,0,97,1.25,9.27,,,,,,,,,,,,,,26
7/25/2010 8:30,7,19.25,48.32,15.52,487,0,263,1.26,8.65,,,,,,,,,,,,,,27
7/25/2010 9:00,10,21.26,53.06,16.41,539,0,284,1.11,8.21,,,,,,,,,,,,,,29
7/25/2010 9:30,8,17.15,61.72,17.05,555,0,291,1.63,7.66,,,,,,,,,,,,,,31
7/25/2010 10:00,7,20.25,66.57,17.77,456,0,294,1.51,7.39,,,,,,,,,,,,,,34
7/25/2010 10:30,6,18.47,69.06,18.44,741,0,310,1.32,7.26,,,,,,,,,,,,,,36
7/25/2010 11:00,13,31.33,62.02,18.42,395,0,270,2.43,7.61,,,,,,,,,,,,,,39
7/25/2010 11:30,11,29.47,66.31,18.12,374,0,265,2.36,7.41,,,,,,,,,,,,,,42
7/25/2010 12:00,9,20.83,73.65,18.63,510,0,300,1.73,7.34,,,,,,,,,,,,,,45
7/25/2010 12:30,6,16.29,81.79,19.43,561,0,313,1.54,7.28,,,,,,,,,,,,,,49
7/25/2010 13:00,4,12.82,88.95,20.12,841,0,5,1.28,7.54,,,,,,,,,,,,,,53
7/25/2010 13:30,7,18.22,90.13,20.59,489,0,289,1.54,8.37,,,,,,,,,,,,,,57
7/25/2010 14:00,4,16.27,91.87,20.81,258,0,247,1.16,8.78,,,,,,,,,,,,,,62
7/25/2010 14:30,3,17.06,89.6,20.83,170,0,345,1.18,9.24,,,,,,,,,,,,,,66
7/25/2010 15:00,4,14.23,92.71,21.38,383,0,35,1.04,8.95,,,,,,,,,,,,,,70
7/25/2010 15:30,5,17.64,89.38,21.94,436,0,260,1.17,9.02,,,,,,,,,,,,,,73
7/25/2010 16:00,6,16.48,89.37,21.71,171,0,222,1.48,9.12,,,,,,,,,,,,,,76
7/25/2010 16:30,14,38.41,69.45,21.49,35,0,238,1.47,9.56,,,,,,,,,,,,,,77
7/25/2010 17:00,13,35.18,73.81,21.56,205,0,265,1.78,9.48,,,,,,,,,,,,,,79
7/25/2010 17:30,10,26.51,84.55,21.74,226,0,256,1.94,9.3,,,,,,,,,,,,,,80
7/25/2010 18:00,11,34.67,79.11,21.28,102,0,262,2.24,9.51,,,,,,,,,,,,,,81
7/25/2010 18:30,13,34.38,71.08,21.15,101,0,257,1.76,10.08,,,,,,,,,,,,,,81
7/25/2010 19:00,9,27.92,75.17,20.79,70,0,262,2.14,10.38,,,,,,,,,,,,,,82
7/25/2010 19:30,10,32.3,69.1,20.27,56,0,263,1.64,11.21,,,,,,,,,,,,,,82
7/25/2010 20:00,5,26.76,62.81,19.58,23,0,228,1.2,11.71,,,,,,,,,,,,,,81
7/25/2010 20:30,1,18.82,63.55,18.61,10,0,170,1.31,12.09,,,,,,,,,,,,,,80
7/25/2010 21:00,0,20.71,59.9,17.95,0,0,164,1.46,12.16,,,,,,,,,,,,,,78
7/25/2010 21:30,0,20.57,57.27,17.68,0,0,133,1.7,12.39,,,,,,,,,,,,,,76
7/25/2010 22:00,0,15.41,65.89,17.3,0,0,132,1.62,12.49,,,,,,,,,,,,,,75
7/25/2010 22:30,0,12.03,67.62,16.87,0,0,151,1.62,12.55,,,,,,,,,,,,,,73
7/25/2010 23:00,0,13.47,61.75,16.64,0,0,130,1.33,12.63,,,,,,,,,,,,,,71
7/25/2010 23:30,0,13.31,61.79,16.6,0,0,129,1.37,12.73,,,,,,,,,,,,,,70
7/26/2010 0:00,0,13.9,59.12,16.54,0,0,127,1.33,12.79,,,,,,,,,,,,,,68
7/26/2010 0:30,0,13.67,59.93,16.52,0,0,138,1.46,12.83,,,,,,,,,,,,,,67
7/26/2010 1:00,0,11,61.1,16.39,0,0,138,1.36,12.91,,,,,,,,,,,,,,66
7/26/2010 1:30,0,10.98,56.83,16.19,0,0,145,1.37,13.2,,,,,,,,,,,,,,65
7/26/2010 2:00,0,10.92,54.02,16.09,0,0.08,134,1.2,13.42,,,,,,,,,,,,,,63
7/26/2010 2:30,0,11.18,,15.92,0,0.01,132,1.38,13.66,,,,,,,,,,,,,,62
7/26/2010 3:00,0,11.48,46.32,15.88,0,0.03,141,1.38,13.71,,,,,,,,,,,,,,60
7/26/2010 3:30,,,43.72,15.86,0,0.04,108,1.02,13.79,,,,,,,,,,,,,,59
7/26/2010 4:00,0,11.12,43.23,15.83,0,0.14,133,1.14,13.78,,,,,,,,,,,,,,57
7/26/2010 4:30,0,12.59,40.82,15.59,0,0.18,154,1.4,13.96,,,,,,,,,,,,,,56
7/26/2010 5:00,0,15.28,33.08,15.5,7,0.05,133,1.39,14.16,,,,,,,,,,,,,,54
7/26/2010 5:30,1,22.47,26.61,15.38,13,0.01,146,1.78,14.12,,,,,,,,,,,,,,52
7/26/2010 6:00,2,26.43,26.95,15.48,24,0,144,1.73,14.17,,,,,,,,,,,,,,50
7/26/2010 6:30,3,30.02,23.95,15.69,45,0,145,1.5,14.26,,,,,,,,,,,,,,47
7/26/2010 7:00,15,42.05,15.85,16.01,73,0,145,1.61,14.48,,,,,,,,,,,,,,44
7/26/2010 7:30,13,37.22,17.68,16.28,128,0,148,1.94,14.55,,,,,,,,,,,,,,41
7/26/2010 8:00,19,38.21,19.62,16.94,209,0,133,1.6,14.68,,,,,,,,,,,,,,38
7/26/2010 8:30,26,34.96,21.17,17.3,136,0,207,1.57,14.56,,,,,,,,,,,,,,35
7/26/2010 9:00,20,33.11,27.59,17.58,269,0,163,1.77,14.51,,,,,,,,,,,,,,33
7/26/2010 9:30,21,33.88,30.42,18.13,342,0,200,1.67,14.48,,,,,,,,,,,,,,31
7/26/2010 10:00,14,24.15,41.32,18.66,406,0,193,1.76,14.24,,,,,,,,,,,,,,31
7/26/2010 10:30,17,33.67,34.93,18.99,240,0,206,1.31,14.41,,,,,,,,,,,,,,31
7/26/2010 11:00,16,29.15,40.32,19.45,352,0,209,1.74,14.51,,,,,,,,,,,,,,30
7/26/2010 11:30,15,31.16,42.95,19.98,256,0,213,1.25,14.31,,,,,,,,,,,,,,30
7/26/2010 12:00,21,36,42.75,19.84,197,0,243,1.52,14.21,,,,,,,,,,,,,,30
7/26/2010 12:30,18,37.2,37.79,19.24,251,0,194,1.63,15.39,,,,,,,,,,,,,,30
7/26/2010 13:00,16,29.08,44.58,20.34,802,0,202,1.54,15.81,,,,,,,,,,,,,,31
7/26/2010 13:30,11,23.14,53.28,21.23,628,0,145,1.59,15.75,,,,,,,,,,,,,,33
7/26/2010 14:00,8,25.55,63.14,22.15,704,0,164,1.83,15.26,,,,,,,,,,,,,,35
